Name,Age,Gender,Phone,Email,Product,Price,Order_Date,Payment_Date,Profit
Ayanna Houston,44,Female,(415) 535-2208,ayannahouston6272@hotmail.org,Hydrocodone/APAP,200000,2021-05-20 19:45:00 UTC,2021-05-20 21:39:00 UTC,110000
Ayanna Houston,44,Female,(415) 535-2208,ayannahouston6272@hotmail.org,Nexium,270000,2021-06-21 19:45:00 UTC,2021-06-21 21:39:00 UTC,94500
Fredericka Smith,44,Female,1-937-476-7022,frederickasmith@hotmail.org,Hydrocodone/APAP,200000,2021-06-03 08:07:00 UTC,2021-06-03 10:31:00 UTC,110000
Fredericka Smith,44,Female,1-937-476-7022,frederickasmith@hotmail.org,Singulair,50000,2021-07-13 08:07:00 UTC,2021-07-13 10:01:00 UTC,40000
Fredericka Smith,44,Female,1-937-476-7022,frederickasmith@hotmail.org,Nexium,270000,2021-08-27 08:07:00 UTC,2021-08-27 10:01:00 UTC,94500
Fredericka Smith,44,Female,1-937-476-7022,frederickasmith@hotmail.org,Crestor,85000,2021-09-26 08:07:00 UTC,2021-09-26 10:01:00 UTC,59500
Chancellor Reynolds,44,Female,(167) 361-3435,chancellorreynolds158@google.com,Crestor,85000,2021-12-01 21:44:00 UTC,2021-12-02 00:08:00 UTC,59500
Mari Crane,45,Female,1-378-433-2065,maricrane@icloud.org,Metoprolol Tartrate,175000,2021-10-25 09:42:00 UTC,2021-10-25 12:05:00 UTC,140000
Mari Crane,45,Female,1-378-433-2065,maricrane@icloud.org,Simvastatin,110000,2021-11-16 09:42:00 UTC,2021-11-16 11:35:00 UTC,77000
Mari Crane,45,Female,1-378-433-2065,maricrane@icloud.org,Synthroid,150000,2021-12-28 06:52:00 UTC,2021-12-28 08:45:00 UTC,105000
Daniel Lang,45,Female,1-133-717-2364,daniellang9954@hotmail.com,Simvastatin,110000,2021-01-24 21:40:00 UTC,2021-01-25 00:03:00 UTC,77000
Daniel Lang,45,Female,1-133-717-2364,daniellang9954@hotmail.com,Simvastatin,110000,2021-03-05 21:40:00 UTC,2021-03-05 23:33:00 UTC,77000
Daniel Lang,45,Female,1-133-717-2364,daniellang9954@hotmail.com,Simvastatin,110000,2022-02-01 02:19:00 UTC,2022-02-01 04:13:00 UTC,77000
Fleur Scott,45,Male,(372) 286-8168,fleurscott7067@icloud.net,Nexium,270000,2021-07-26 21:39:00 UTC,2021-07-27 00:02:00 UTC,94500
Fleur Scott,45,Male,(372) 286-8168,fleurscott7067@icloud.net,Nexium,270000,2021-09-04 21:39:00 UTC,2021-09-04 23:32:00 UTC,94500
Hedwig Noel,45,Female,1-863-607-7171,hedwignoel@hotmail.net,Lipitor,100000,2022-03-02 23:10:00 UTC,2022-03-03 01:34:00 UTC,70000
Tamara Ruiz,45,Female,1-706-344-2448,tamararuiz9201@hotmail.org,Synthroid,150000,2021-07-19 10:00:00 UTC,2021-07-19 12:24:00 UTC,105000
Pamela Casey,45,Male,(208) 681-6214,pamelacasey@google.org,Plavix,225000,2021-09-29 13:07:00 UTC,2021-09-29 15:31:00 UTC,100000
Pamela Casey,45,Male,(208) 681-6214,pamelacasey@google.org,Simvastatin,110000,2021-10-21 13:07:00 UTC,2021-10-21 15:00:00 UTC,77000
Pamela Casey,45,Male,(208) 681-6214,pamelacasey@google.org,Synthroid,150000,2021-11-13 13:07:00 UTC,2021-11-13 15:00:00 UTC,105000
Pamela Casey,45,Male,(208) 681-6214,pamelacasey@google.org,Singulair,50000,2021-12-23 02:19:00 UTC,2021-12-23 04:43:00 UTC,40000
Ayanna Waters,45,Male,(793) 737-5241,ayannawaters9944@icloud.com,Simvastatin,110000,2021-06-02 23:27:00 UTC,2021-06-03 01:51:00 UTC,77000
Ayanna Waters,45,Male,(793) 737-5241,ayannawaters9944@icloud.com,Plavix,225000,2021-07-12 23:27:00 UTC,2021-07-13 01:20:00 UTC,100000
Thane Montoya,45,Male,1-945-626-1328,thanemontoya3366@google.org,Simvastatin,110000,2021-02-21 11:12:00 UTC,2021-02-21 13:35:00 UTC,77000
Hilel Carrillo,45,Female,1-457-219-7189,hilelcarrillo8174@icloud.org,Lipitor,100000,2021-03-27 06:25:00 UTC,2021-03-27 08:48:00 UTC,70000
Hilel Carrillo,45,Female,1-457-219-7189,hilelcarrillo8174@icloud.org,Singulair,50000,2021-05-06 06:25:00 UTC,2021-05-06 08:18:00 UTC,40000
Abdul Henderson,45,Male,1-583-414-4341,abdulhenderson@icloud.org,Hydrocodone/APAP,200000,2021-01-27 16:37:00 UTC,2021-01-27 19:01:00 UTC,110000
Abdul Henderson,45,Male,1-583-414-4341,abdulhenderson@icloud.org,Plavix,225000,2021-03-08 16:37:00 UTC,2021-03-08 18:31:00 UTC,100000
Abdul Henderson,45,Male,1-583-414-4341,abdulhenderson@icloud.org,Simvastatin,110000,2021-04-09 16:37:00 UTC,2021-04-09 18:31:00 UTC,77000
Abdul Henderson,45,Male,1-583-414-4341,abdulhenderson@icloud.org,Crestor,85000,2021-07-08 16:37:00 UTC,2021-07-08 18:31:00 UTC,59500
Abdul Henderson,45,Male,1-583-414-4341,abdulhenderson@icloud.org,Metoprolol Tartrate,175000,2022-02-04 07:10:00 UTC,2022-02-04 09:34:00 UTC,140000
Cooper Peterson,45,Female,1-353-795-1396,cooperpeterson6439@hotmail.com,Lipitor,100000,2021-10-10 13:38:00 UTC,2021-10-10 16:02:00 UTC,70000
Cooper Peterson,45,Female,1-353-795-1396,cooperpeterson6439@hotmail.com,Hydrocodone/APAP,200000,2021-11-01 13:38:00 UTC,2021-11-01 15:32:00 UTC,110000
Hunter Mcfadden,45,Male,(592) 222-5308,huntermcfadden@google.com,Plavix,225000,2021-05-16 04:54:00 UTC,2021-05-16 07:18:00 UTC,100000
Madaline Ellison,45,Male,(562) 789-4905,madalineellison3969@google.net,Simvastatin,110000,2022-02-28 02:23:00 UTC,2022-02-28 04:17:00 UTC,77000
Deborah Washington,45,Female,(467) 210-5666,deborahwashington9128@google.org,Plavix,225000,2022-03-20 13:47:00 UTC,2022-03-20 16:11:00 UTC,100000
Joy Dean,46,Male,1-374-371-9549,joydean2339@icloud.org,Lipitor,100000,2021-10-26 17:13:00 UTC,2021-10-26 19:36:00 UTC,70000
Joy Dean,46,Male,1-374-371-9549,joydean2339@icloud.org,Nexium,270000,2021-11-17 17:13:00 UTC,2021-11-17 19:06:00 UTC,94500
Joy Dean,46,Male,1-374-371-9549,joydean2339@icloud.org,Nexium,270000,2021-12-30 15:58:00 UTC,2021-12-30 18:22:00 UTC,94500
Craig Lowe,46,Female,1-776-255-7052,craiglowe@hotmail.com,Simvastatin,110000,2021-01-06 01:21:00 UTC,2021-01-06 03:45:00 UTC,77000
Craig Lowe,46,Female,1-776-255-7052,craiglowe@hotmail.com,LevothyroxineSodium,75000,2021-02-15 01:21:00 UTC,2021-02-15 03:15:00 UTC,45000
Craig Lowe,46,Female,1-776-255-7052,craiglowe@hotmail.com,Singulair,50000,2021-03-19 01:21:00 UTC,2021-03-19 03:15:00 UTC,40000
Craig Lowe,46,Female,1-776-255-7052,craiglowe@hotmail.com,Azithromycin,125000,2022-01-18 09:28:00 UTC,2022-01-18 11:22:00 UTC,87500
Craig Lowe,46,Female,1-776-255-7052,craiglowe@hotmail.com,LevothyroxineSodium,75000,2022-02-22 20:49:00 UTC,2022-02-22 22:43:00 UTC,45000
Nola Owens,46,Female,(785) 802-7160,nolaowens@google.net,Simvastatin,110000,2021-01-27 15:26:00 UTC,2021-01-27 17:49:00 UTC,77000
Nola Owens,46,Female,(785) 802-7160,nolaowens@google.net,Hydrocodone/APAP,200000,2021-03-08 15:26:00 UTC,2021-03-08 17:19:00 UTC,110000
Nola Owens,46,Female,(785) 802-7160,nolaowens@google.net,Plavix,225000,2021-04-09 15:26:00 UTC,2021-04-09 17:19:00 UTC,100000
Nola Owens,46,Female,(785) 802-7160,nolaowens@google.net,Synthroid,150000,2021-07-08 15:26:00 UTC,2021-07-08 17:19:00 UTC,105000
Nola Owens,46,Female,(785) 802-7160,nolaowens@google.net,Simvastatin,110000,2022-02-04 03:46:00 UTC,2022-02-04 05:40:00 UTC,77000
Yoshi Kline,46,Male,1-525-372-3073,yoshikline@google.org,LevothyroxineSodium,75000,2021-08-12 09:47:00 UTC,2021-08-12 12:11:00 UTC,45000
Yoshi Kline,46,Male,1-525-372-3073,yoshikline@google.org,Nexium,270000,2021-10-13 09:47:00 UTC,2021-10-13 11:41:00 UTC,94500
Alec Vazquez,46,Male,1-266-879-1047,alecvazquez2414@google.org,Singulair,50000,2021-05-05 11:59:00 UTC,2021-05-05 14:22:00 UTC,40000
Alec Vazquez,46,Male,1-266-879-1047,alecvazquez2414@google.org,LevothyroxineSodium,75000,2021-06-14 11:59:00 UTC,2021-06-14 13:52:00 UTC,45000
Alec Vazquez,46,Male,1-266-879-1047,alecvazquez2414@google.org,Metoprolol Tartrate,175000,2021-07-29 11:59:00 UTC,2021-07-29 13:52:00 UTC,140000
Hyatt Murphy,46,Female,(398) 665-2568,hyattmurphy@hotmail.com,Singulair,50000,2022-03-15 10:34:00 UTC,2022-03-15 12:58:00 UTC,40000
Susan Randall,46,Female,1-252-338-5874,susanrandall@icloud.net,LevothyroxineSodium,75000,2021-02-08 11:33:00 UTC,2021-02-08 13:57:00 UTC,45000
Susan Randall,46,Female,1-252-338-5874,susanrandall@icloud.net,LevothyroxineSodium,75000,2021-03-20 11:33:00 UTC,2021-03-20 13:27:00 UTC,45000
Susan Randall,46,Female,1-252-338-5874,susanrandall@icloud.net,Crestor,85000,2022-02-13 09:58:00 UTC,2022-02-13 12:22:00 UTC,59500
Acton Whitaker,46,Male,(827) 618-6457,actonwhitaker6054@hotmail.net,Simvastatin,110000,2021-09-13 00:35:00 UTC,2021-09-13 02:59:00 UTC,77000
Acton Whitaker,46,Male,(827) 618-6457,actonwhitaker6054@hotmail.net,Synthroid,150000,2021-11-14 00:35:00 UTC,2021-11-14 02:29:00 UTC,105000
Acton Whitaker,46,Male,(827) 618-6457,actonwhitaker6054@hotmail.net,Crestor,85000,2022-01-16 00:35:00 UTC,2022-01-16 02:29:00 UTC,59500
Virginia Hodge,46,Female,1-213-456-9237,virginiahodge7775@google.net,LevothyroxineSodium,75000,2021-02-23 19:32:00 UTC,2021-02-23 21:56:00 UTC,45000
Benedict Romero,46,Male,(234) 848-4486,benedictromero8063@icloud.org,LevothyroxineSodium,75000,2021-01-09 09:52:00 UTC,2021-01-09 12:16:00 UTC,45000
Benedict Romero,46,Male,(234) 848-4486,benedictromero8063@icloud.org,Simvastatin,110000,2022-01-20 03:47:00 UTC,2022-01-20 05:41:00 UTC,77000
Illiana Daniels,46,Male,1-328-371-6786,illianadaniels500@hotmail.org,Simvastatin,110000,2021-07-31 02:20:00 UTC,2021-07-31 04:44:00 UTC,77000
Illiana Daniels,46,Male,1-328-371-6786,illianadaniels500@hotmail.org,Metoprolol Tartrate,175000,2021-09-09 02:20:00 UTC,2021-09-09 04:14:00 UTC,140000
Isabella Randall,46,Male,(578) 368-3784,isabellarandall@hotmail.net,Simvastatin,110000,2021-01-18 21:09:00 UTC,2021-01-18 23:33:00 UTC,77000
Isabella Randall,46,Male,(578) 368-3784,isabellarandall@hotmail.net,Singulair,50000,2022-01-28 04:40:00 UTC,2022-01-28 06:34:00 UTC,40000
Zeph Wise,47,Female,1-872-577-8313,zephwise4064@hotmail.net,Nexium,270000,2021-10-31 17:20:00 UTC,2021-10-31 19:44:00 UTC,94500
Zeph Wise,47,Female,1-872-577-8313,zephwise4064@hotmail.net,LevothyroxineSodium,75000,2021-11-22 17:20:00 UTC,2021-11-22 19:14:00 UTC,45000
Jonah Dunn,47,Female,1-901-979-0528,jonahdunn5871@icloud.net,LevothyroxineSodium,75000,2021-11-21 17:41:00 UTC,2021-11-21 20:05:00 UTC,45000
Jonah Dunn,47,Female,1-901-979-0528,jonahdunn5871@icloud.net,Synthroid,150000,2021-12-13 17:41:00 UTC,2021-12-13 19:35:00 UTC,105000
Sybil Witt,47,Male,(880) 191-5884,sybilwitt9184@google.com,LevothyroxineSodium,75000,2022-03-13 13:42:00 UTC,2022-03-13 16:06:00 UTC,45000
Maggie Tran,47,Male,(558) 922-5007,maggietran2051@icloud.net,Simvastatin,110000,2021-04-04 07:55:00 UTC,2021-04-04 10:19:00 UTC,77000
Maggie Tran,47,Male,(558) 922-5007,maggietran2051@icloud.net,Azithromycin,125000,2021-05-14 07:55:00 UTC,2021-05-14 09:49:00 UTC,87500
Maggie Tran,47,Male,(558) 922-5007,maggietran2051@icloud.net,Azithromycin,125000,2021-06-15 07:55:00 UTC,2021-06-15 09:49:00 UTC,87500
Maggie Tran,47,Male,(558) 922-5007,maggietran2051@icloud.net,Hydrocodone/APAP,200000,2021-09-13 07:55:00 UTC,2021-09-13 09:49:00 UTC,110000
Brooke Booth,47,Male,1-918-316-1585,brookebooth@hotmail.com,Crestor,85000,2021-06-01 07:00:00 UTC,2021-06-01 09:24:00 UTC,59500
Brooke Booth,47,Male,1-918-316-1585,brookebooth@hotmail.com,Simvastatin,110000,2021-07-11 07:00:00 UTC,2021-07-11 08:53:00 UTC,77000
Neil Richards,47,Male,1-289-178-2414,neilrichards3896@google.com,Lipitor,100000,2021-12-01 04:13:00 UTC,2021-12-01 06:37:00 UTC,70000
Winifred Dale,47,Female,(420) 738-8621,winifreddale7556@hotmail.org,Simvastatin,110000,2021-11-21 06:23:00 UTC,2021-11-21 08:47:00 UTC,77000
Winifred Dale,47,Female,(420) 738-8621,winifreddale7556@hotmail.org,LevothyroxineSodium,75000,2021-12-13 06:23:00 UTC,2021-12-13 08:17:00 UTC,45000
Keegan Douglas,47,Male,(666) 465-4834,keegandouglas8509@google.org,Nexium,270000,2021-11-20 13:11:00 UTC,2021-11-20 15:35:00 UTC,94500
Keegan Douglas,47,Male,(666) 465-4834,keegandouglas8509@google.org,Singulair,50000,2021-12-12 13:11:00 UTC,2021-12-12 15:05:00 UTC,40000
Maisie Acevedo,47,Female,1-633-524-7035,maisieacevedo@google.org,Lipitor,100000,2021-03-05 09:45:00 UTC,2021-03-05 12:08:00 UTC,70000
Oliver Donovan,47,Female,(839) 554-9683,oliverdonovan@hotmail.net,LevothyroxineSodium,75000,2021-08-08 11:18:00 UTC,2021-08-08 13:42:00 UTC,45000
Oliver Donovan,47,Female,(839) 554-9683,oliverdonovan@hotmail.net,Nexium,270000,2021-09-17 11:18:00 UTC,2021-09-17 13:12:00 UTC,94500
Zachary Bender,47,Female,1-855-773-6737,zacharybender@hotmail.com,Synthroid,150000,2021-08-31 17:22:00 UTC,2021-08-31 19:46:00 UTC,105000
Zachary Bender,47,Female,1-855-773-6737,zacharybender@hotmail.com,Azithromycin,125000,2021-11-01 17:22:00 UTC,2021-11-01 19:16:00 UTC,87500
Zachary Bender,47,Female,1-855-773-6737,zacharybender@hotmail.com,Crestor,85000,2021-12-16 17:22:00 UTC,2021-12-16 19:16:00 UTC,59500
Zachary Bender,47,Female,1-855-773-6737,zacharybender@hotmail.com,LevothyroxineSodium,75000,2022-01-05 17:22:00 UTC,2022-01-05 19:16:00 UTC,45000
Edward Woodward,47,Female,1-738-837-2018,edwardwoodward@hotmail.com,Nexium,270000,2021-03-24 02:53:00 UTC,2021-03-24 05:17:00 UTC,94500
Edward Woodward,47,Female,1-738-837-2018,edwardwoodward@hotmail.com,Plavix,225000,2021-05-03 02:53:00 UTC,2021-05-03 04:46:00 UTC,100000
August Lancaster,47,Male,1-647-207-6537,augustlancaster@google.org,LevothyroxineSodium,75000,2022-03-05 08:23:00 UTC,2022-03-05 10:47:00 UTC,45000
Constance Dawson,47,Male,1-578-252-4848,constancedawson1996@google.net,Plavix,225000,2021-01-23 19:46:00 UTC,2021-01-23 22:10:00 UTC,100000
Constance Dawson,47,Male,1-578-252-4848,constancedawson1996@google.net,Plavix,225000,2021-03-04 19:46:00 UTC,2021-03-04 21:40:00 UTC,100000
Constance Dawson,47,Male,1-578-252-4848,constancedawson1996@google.net,Hydrocodone/APAP,200000,2022-01-31 23:33:00 UTC,2022-02-01 01:27:00 UTC,110000
Rafael Jefferson,47,Female,(841) 845-8596,rafaeljefferson@hotmail.org,Hydrocodone/APAP,200000,2021-02-06 13:32:00 UTC,2021-02-06 15:55:00 UTC,110000
Rafael Jefferson,47,Female,(841) 845-8596,rafaeljefferson@hotmail.org,Synthroid,150000,2021-03-18 13:32:00 UTC,2021-03-18 15:25:00 UTC,105000
Rafael Jefferson,47,Female,(841) 845-8596,rafaeljefferson@hotmail.org,Synthroid,150000,2022-02-11 04:27:00 UTC,2022-02-11 06:51:00 UTC,105000
Sonya Key,48,Female,1-522-296-3779,sonyakey6640@google.net,Crestor,85000,2021-01-10 21:23:00 UTC,2021-01-10 23:46:00 UTC,59500
Sonya Key,48,Female,1-522-296-3779,sonyakey6640@google.net,LevothyroxineSodium,75000,2022-01-21 23:21:00 UTC,2022-01-22 01:15:00 UTC,45000
Myra Burris,48,Female,(684) 413-2697,myraburris@icloud.net,Metoprolol Tartrate,175000,2021-05-15 16:31:00 UTC,2021-05-15 18:54:00 UTC,140000
Ivana Monroe,48,Male,1-561-811-5158,ivanamonroe@google.org,Lipitor,100000,2022-03-15 19:05:00 UTC,2022-03-15 21:28:00 UTC,70000
Winter Evans,48,Male,1-632-437-5725,winterevans4788@google.org,Crestor,85000,2021-02-09 16:27:00 UTC,2021-02-09 18:51:00 UTC,59500
Winter Evans,48,Male,1-632-437-5725,winterevans4788@google.org,Crestor,85000,2021-03-21 16:27:00 UTC,2021-03-21 18:21:00 UTC,59500
Winter Evans,48,Male,1-632-437-5725,winterevans4788@google.org,Metoprolol Tartrate,175000,2022-02-14 11:35:00 UTC,2022-02-14 13:29:00 UTC,140000
Amir Mcfadden,48,Female,(652) 559-5779,amirmcfadden@hotmail.net,Azithromycin,125000,2021-05-10 18:59:00 UTC,2021-05-10 21:23:00 UTC,87500
Audrey Stuart,48,Female,1-357-665-8175,audreystuart@icloud.com,Nexium,270000,2022-03-14 05:04:00 UTC,2022-03-14 07:28:00 UTC,94500
Baker Ellison,48,Female,1-375-524-0941,bakerellison1855@google.org,Singulair,50000,2021-06-29 09:13:00 UTC,2021-06-29 11:36:00 UTC,40000
Basil Carlson,48,Male,1-826-365-2380,basilcarlson6009@hotmail.org,LevothyroxineSodium,75000,2021-10-03 19:29:00 UTC,2021-10-03 21:52:00 UTC,45000
Basil Carlson,48,Male,1-826-365-2380,basilcarlson6009@hotmail.org,LevothyroxineSodium,75000,2021-10-25 19:29:00 UTC,2021-10-25 21:22:00 UTC,45000
Basil Carlson,48,Male,1-826-365-2380,basilcarlson6009@hotmail.org,Plavix,225000,2021-11-17 19:29:00 UTC,2021-11-17 21:22:00 UTC,100000
Basil Carlson,48,Male,1-826-365-2380,basilcarlson6009@hotmail.org,LevothyroxineSodium,75000,2021-12-28 21:18:00 UTC,2021-12-28 23:12:00 UTC,45000
Emery Blevins,48,Female,(411) 553-6228,emeryblevins@google.org,Plavix,225000,2021-02-03 22:02:00 UTC,2021-02-04 00:26:00 UTC,100000
Emery Blevins,48,Female,(411) 553-6228,emeryblevins@google.org,Hydrocodone/APAP,200000,2021-03-15 22:02:00 UTC,2021-03-15 23:56:00 UTC,110000
Emery Blevins,48,Female,(411) 553-6228,emeryblevins@google.org,Synthroid,150000,2022-02-09 20:52:00 UTC,2022-02-09 22:46:00 UTC,105000
Brielle Adkins,48,Male,(643) 657-7657,brielleadkins3214@hotmail.net,Crestor,85000,2021-02-08 08:06:00 UTC,2021-02-08 10:29:00 UTC,59500
Brielle Adkins,48,Male,(643) 657-7657,brielleadkins3214@hotmail.net,LevothyroxineSodium,75000,2021-03-20 08:06:00 UTC,2021-03-20 09:59:00 UTC,45000
Brielle Adkins,48,Male,(643) 657-7657,brielleadkins3214@hotmail.net,Hydrocodone/APAP,200000,2022-02-13 05:43:00 UTC,2022-02-13 08:07:00 UTC,110000
Sharon Ramirez,48,Female,(693) 323-3342,sharonramirez@icloud.org,Lipitor,100000,2021-07-26 18:10:00 UTC,2021-07-26 20:34:00 UTC,70000
Sharon Ramirez,48,Female,(693) 323-3342,sharonramirez@icloud.org,LevothyroxineSodium,75000,2021-09-04 18:10:00 UTC,2021-09-04 20:04:00 UTC,45000
Timothy Barber,48,Female,1-395-766-4427,timothybarber@hotmail.net,Hydrocodone/APAP,200000,2022-01-11 21:42:00 UTC,2022-01-12 00:06:00 UTC,110000
Aladdin Salazar,48,Male,1-761-432-2763,aladdinsalazar1226@google.net,LevothyroxineSodium,75000,2021-08-23 03:04:00 UTC,2021-08-23 05:28:00 UTC,45000
Aladdin Salazar,48,Male,1-761-432-2763,aladdinsalazar1226@google.net,Metoprolol Tartrate,175000,2021-10-24 03:04:00 UTC,2021-10-24 04:58:00 UTC,140000
Aladdin Salazar,48,Male,1-761-432-2763,aladdinsalazar1226@google.net,Crestor,85000,2021-12-08 03:04:00 UTC,2021-12-08 04:58:00 UTC,59500
Aladdin Salazar,48,Male,1-761-432-2763,aladdinsalazar1226@google.net,Crestor,85000,2021-12-27 07:48:00 UTC,2021-12-27 09:42:00 UTC,59500
Melinda Ferguson,48,Male,1-920-472-9090,melindaferguson1410@hotmail.net,Azithromycin,125000,2022-01-13 20:49:00 UTC,2022-01-13 23:13:00 UTC,87500
Hop Park,49,Male,(710) 741-5296,hoppark854@icloud.com,Simvastatin,110000,2021-07-27 16:41:00 UTC,2021-07-27 19:05:00 UTC,77000
Hop Park,49,Male,(710) 741-5296,hoppark854@icloud.com,Synthroid,150000,2021-09-05 16:41:00 UTC,2021-09-05 18:35:00 UTC,105000
Iona Rice,49,Female,1-458-545-1743,ionarice2751@icloud.net,LevothyroxineSodium,75000,2021-02-10 19:20:00 UTC,2021-02-10 21:44:00 UTC,45000
Iona Rice,49,Female,1-458-545-1743,ionarice2751@icloud.net,Crestor,85000,2021-03-22 19:20:00 UTC,2021-03-22 21:13:00 UTC,59500
Iona Rice,49,Female,1-458-545-1743,ionarice2751@icloud.net,Hydrocodone/APAP,200000,2022-02-18 08:46:00 UTC,2022-02-18 11:10:00 UTC,110000
Lael Roach,49,Female,1-741-722-6325,laelroach@icloud.net,Simvastatin,110000,2021-07-13 11:29:00 UTC,2021-07-13 13:52:00 UTC,77000
Todd Mills,49,Female,1-147-656-1868,toddmills@google.com,Hydrocodone/APAP,200000,2021-07-16 00:47:00 UTC,2021-07-16 03:11:00 UTC,110000
Dane Bonner,49,Male,1-442-687-7986,danebonner@google.net,Azithromycin,125000,2022-01-05 11:35:00 UTC,2022-01-05 13:59:00 UTC,87500
Dean Levine,49,Female,(929) 282-3966,deanlevine@hotmail.org,Metoprolol Tartrate,175000,2022-03-26 08:22:00 UTC,2022-03-26 10:46:00 UTC,140000
Lois Conrad,49,Female,1-961-897-2250,loisconrad@google.com,Hydrocodone/APAP,200000,2022-03-04 12:58:00 UTC,2022-03-04 15:21:00 UTC,110000
Rachel Lynn,49,Male,(769) 851-6155,rachellynn1820@hotmail.net,Crestor,85000,2021-03-25 19:04:00 UTC,2021-03-25 21:28:00 UTC,59500
Rachel Lynn,49,Male,(769) 851-6155,rachellynn1820@hotmail.net,Plavix,225000,2021-05-04 19:04:00 UTC,2021-05-04 20:58:00 UTC,100000
Maryam Ayala,49,Male,1-844-542-9860,maryamayala7230@icloud.com,Azithromycin,125000,2021-07-17 07:22:00 UTC,2021-07-17 09:46:00 UTC,87500
Scarlet Ward,49,Female,1-541-624-9277,scarletward@google.net,Crestor,85000,2021-06-03 09:30:00 UTC,2021-06-03 11:53:00 UTC,59500
Aretha Harvey,49,Male,(525) 883-3641,arethaharvey@hotmail.com,Synthroid,150000,2022-01-15 20:40:00 UTC,2022-01-15 23:03:00 UTC,105000
Henry Vaughan,49,Female,1-766-752-5783,henryvaughan3897@google.net,Simvastatin,110000,2021-03-22 12:14:00 UTC,2021-03-22 14:38:00 UTC,77000
Henry Vaughan,49,Female,1-766-752-5783,henryvaughan3897@google.net,Azithromycin,125000,2021-05-01 12:14:00 UTC,2021-05-01 14:08:00 UTC,87500
Henry Vaughan,49,Female,1-766-752-5783,henryvaughan3897@google.net,Nexium,270000,2021-06-02 12:14:00 UTC,2021-06-02 14:08:00 UTC,94500
Henry Vaughan,49,Female,1-766-752-5783,henryvaughan3897@google.net,Hydrocodone/APAP,200000,2021-08-31 12:14:00 UTC,2021-08-31 14:08:00 UTC,110000
Indigo Powell,49,Male,(611) 853-9473,indigopowell1536@hotmail.net,Hydrocodone/APAP,200000,2021-05-03 08:08:00 UTC,2021-05-03 10:31:00 UTC,110000
Indigo Powell,49,Male,(611) 853-9473,indigopowell1536@hotmail.net,Nexium,270000,2021-06-12 08:08:00 UTC,2021-06-12 10:01:00 UTC,94500
Indigo Powell,49,Male,(611) 853-9473,indigopowell1536@hotmail.net,Hydrocodone/APAP,200000,2021-07-27 08:08:00 UTC,2021-07-27 10:01:00 UTC,110000
Scott Daniels,49,Male,1-736-375-1928,scottdaniels@hotmail.net,Singulair,50000,2021-09-01 07:23:00 UTC,2021-09-01 09:47:00 UTC,40000
Scott Daniels,49,Male,1-736-375-1928,scottdaniels@hotmail.net,Simvastatin,110000,2021-11-02 07:23:00 UTC,2021-11-02 09:17:00 UTC,77000
Scott Daniels,49,Male,1-736-375-1928,scottdaniels@hotmail.net,Metoprolol Tartrate,175000,2022-01-06 07:23:00 UTC,2022-01-06 09:17:00 UTC,140000
Jackson Osborn,49,Female,(859) 521-5850,jacksonosborn7148@google.net,Synthroid,150000,2021-03-12 20:16:00 UTC,2021-03-12 22:40:00 UTC,105000
Sylvia Raymond,49,Female,(591) 884-2618,sylviaraymond@google.net,Azithromycin,125000,2021-06-25 01:36:00 UTC,2021-06-25 04:00:00 UTC,87500
Leilani Figueroa,49,Male,1-824-328-1345,leilanifigueroa193@icloud.org,Crestor,85000,2021-03-03 18:58:00 UTC,2021-03-03 21:22:00 UTC,59500
MacKenzie Conley,49,Female,1-427-622-7084,mackenzieconley4937@icloud.net,LevothyroxineSodium,75000,2022-03-09 21:41:00 UTC,2022-03-10 00:04:00 UTC,45000
Orli Holman,50,Female,(482) 268-5366,orliholman@hotmail.org,Metoprolol Tartrate,175000,2022-03-12 01:08:00 UTC,2022-03-12 03:02:00 UTC,140000
Sacha Lewis,50,Male,1-858-614-9734,sachalewis@google.org,Synthroid,150000,2021-04-04 17:12:00 UTC,2021-04-04 19:35:00 UTC,105000
Sacha Lewis,50,Male,1-858-614-9734,sachalewis@google.org,Azithromycin,125000,2021-05-14 17:12:00 UTC,2021-05-14 19:05:00 UTC,87500
Sacha Lewis,50,Male,1-858-614-9734,sachalewis@google.org,Lipitor,100000,2021-06-15 17:12:00 UTC,2021-06-15 19:05:00 UTC,70000
Moses Campos,50,Female,1-978-676-8642,mosescampos@google.org,Synthroid,150000,2021-04-09 17:23:00 UTC,2021-04-09 19:47:00 UTC,105000
Moses Campos,50,Female,1-978-676-8642,mosescampos@google.org,Nexium,270000,2021-05-19 17:23:00 UTC,2021-05-19 19:17:00 UTC,94500
Moses Campos,50,Female,1-978-676-8642,mosescampos@google.org,Simvastatin,110000,2021-06-20 17:23:00 UTC,2021-06-20 19:17:00 UTC,77000
